id,command,lastname,firstname,rank,badge_no
029889,114 PCT,Grosse,Peter,Police Officer,14136
029891,114 PCT,Harap,William,Police Officer,26259
029892,114 PCT,Haws,Anita,Police Officer,12932
029893,114 PCT,Healy,Daniel,Police Officer,00830
029896,114 PCT,Hickey,Keith,Police Officer,01085
029907,114 PCT,Igneri,Patrick,Lieutenant,00000
029909,114 PCT,Intriago,Juan,Police Officer,31725
029915,114 PCT,Johnson,Anthony,Sergeant,02678
029918,114 PCT,Kaufmann,Robert,Police Officer,30770
029920,114 PCT,Keane,Robert,Police Officer,11937
029921,114 PCT,Keefe,Robert,Police Officer,01987
029922,114 PCT,Kenefick,Michael,Police Officer,13457
029925,114 PCT,Kestler,Gerald,Police Officer,31823
029931,114 PCT,Kirichenko,Alexia,Police Officer,11276
029932,114 PCT,Knecht,Robert,Police Officer,22617
029934,114 PCT,Kolman,William,Police Officer,05969
029935,114 PCT,Kostaris,James,Police Officer,05176
029937,114 PCT,Krawczyk,Richard,Police Officer,06174
029939,114 PCT,Lagattuta,Dean,Police Officer,20910
029940,114 PCT,Lamardo,Thomas,Police Officer,07324
029941,114 PCT,Lambros,Socrates,Police Officer,04364
029945,114 PCT,Latif,Amir,Police Officer,30985
029946,114 PCT,Lauinger,Peter,Police Officer,18226
029948,114 PCT,Lauro,Michael,Sergeant,01341
029951,114 PCT,Lee,John,Police Officer,01664
029954,114 PCT,Lentini,Suzanne,Police Officer,02401
029955,114 PCT,Leroy,Phillip,Police Officer,09713
029958,114 PCT,Leyden,Mark,Police Officer,07084
029959,114 PCT,Link,Gregory,Police Officer,15366
029960,114 PCT,Llerena,John,Police Officer,27349
029961,114 PCT,Lobiondo,Jack,Police Officer,18071
029963,114 PCT,Loonam,Daniel,Sergeant,02758
029965,114 PCT,Lorenzini,Vincent,Police Officer,27819
029966,114 PCT,Lotito,Vincent,Police Officer,22498
029968,114 PCT,Lowe,Lesleyann,Police Officer,30488
029969,114 PCT,Lowy,Kenneth,Police Officer,07177
029971,114 PCT,Major,Antoinette,Police Officer,21351
029973,114 PCT,Manolatos,Demeytrio,Police Officer,30598
029974,114 PCT,Mansfield,Nicholas,Sergeant,00972
029976,114 PCT,Marciano,Christophe,Police Officer,08614
029977,114 PCT,Marines,Johnny,Sergeant,04636
029980,114 PCT,Martinez,Raymond,Sergeant,05072
029982,114 PCT,Mashriqi,Mujibulla,Police Officer,16961
029984,114 PCT,Mastrogiacomo,Carmine,Police Officer,16527
029985,114 PCT,Matias,Robert,Police Officer,29332
029987,114 PCT,Mayor,Fernando,Police Officer,17481
029990,114 PCT,Mcdonald,Cristina,Police Officer,04468
029991,114 PCT,Mcdonald,Lucas,Police Officer,27352
029993,114 PCT,Mcgowan,Eugene,Police Officer,06194
029994,114 PCT,Meadows,Christophe,Police Officer,07158
029995,114 PCT,Mehling,William,Police Officer,11668
030000,114 PCT,Miceli,Michael,Police Officer,18250
030003,114 PCT,Mirceski,Igor,Police Officer,31593
030004,114 PCT,Misciagno,Timothy,Police Officer,31534
030013,114 PCT,Morales,Nicholas,Lieutenant,00000
030014,114 PCT,Moran,Michael,Police Officer,11293
030016,114 PCT,Moretti,Michael,Police Officer,15935
030017,114 PCT,Morris,Peter,Police Officer,06212
030023,114 PCT,Mulligan,Sean,Police Officer,07401
030024,114 PCT,Munnelly,Kevin,Police Officer,08635
030025,114 PCT,Murano,Tyler,Police Officer,15929
030026,114 PCT,Murolo,John,Captain,00000
030027,114 PCT,Musso,Thomas,Lieutenant,00000
030029,114 PCT,Neugebauer,Daniel,Police Officer,00568
030032,114 PCT,Nilsson,William,Police Officer,06426
030033,114 PCT,Nitis,Mark,Police Officer,8039
030037,114 PCT,Odonnell,Matthew,Police Officer,16736
030038,114 PCT,Ohr,Walter,Police Officer,31609
030039,114 PCT,Olownia,Thomas,Police Officer,05979
030042,114 PCT,Orros,Steve,Police Officer,28396
030044,114 PCT,Ottomano,John,Police Officer,20133
030046,114 PCT,Palazzotto,Vincent,Police Officer,04109
030047,114 PCT,Palmer,Patricia,Police Officer,18475
030048,114 PCT,Palmiotti,Michael,Police Officer,28480
030051,114 PCT,Pelcher,Cody,Police Officer,17092
030054,114 PCT,Perez,Wilson,Police Officer,28190
030059,114 PCT,Platania,Justin,Police Officer,08879
030060,114 PCT,Porter,Damon,Police Officer,04119
030062,114 PCT,Preisner,Scott,Police Officer,00183
030063,114 PCT,Puccio,John,Detective,07070
030064,114 PCT,Pugliese,Michael,Police Officer,30536
030068,114 PCT,Randall,Robert,Police Officer,01325
030072,114 PCT,Reznick,Joseph,Police Officer,17468
030075,114 PCT,Ring,Brian,Police Officer,04176
030082,114 PCT,Romeo,Matthew,Police Officer,13063
030088,114 PCT,Roumeliotis,Steve,Police Officer,04827
030094,114 PCT,Ryan,Christophe,Police Officer,22076
030095,114 PCT,Ryan,Stephanie,Police Officer,17680
030096,114 PCT,Sabatino,Christina,Police Officer,14806
030097,114 PCT,Salmons,Charlene,Police Officer,06857
030098,114 PCT,Salvia,Victor,Police Officer,19553
030103,114 PCT,Schieda,Nicholas,Police Officer,11985
030104,114 PCT,Schleicher,Brian,Police Officer,17674
030105,114 PCT,Schmettan,James,Police Officer,30697
030107,114 PCT,Schroh,Thomas,Police Officer,30157
030109,114 PCT,Sefton,Ryan,Police Officer,30793
030110,114 PCT,Segota,Una,Police Officer,13529
030111,114 PCT,Signa,Matthew,Police Officer,10355
030115,114 PCT,Smith,Paul,Police Officer,22877
030120,114 PCT,Southerton,James,Detective,00531
030121,114 PCT,Stanton,Joseph,Police Officer,18407
030123,114 PCT,Stone,Cheryl,Sergeant,04163
030125,114 PCT,Suero,Hector,Sergeant,05399
030129,114 PCT,Tapia,George,Detective,07719
030131,114 PCT,Telese,William,Police Officer,05792
030132,114 PCT,Teufel,Charles,Police Officer,16647
030133,114 PCT,Tice,Michael,Police Officer,10685
030142,114 PCT,Trapani,John,Police Officer,20220
030145,114 PCT,Tuffarelli,Joseph,Police Officer,04351
030146,114 PCT,Urena,Melissa,Police Officer,21520
030153,114 PCT,Volpeendrizzi,Maria,Police Officer,18082
030154,114 PCT,Vorbeck,Paul,Deputy Inspector,00000
030156,114 PCT,Walters,James,Police Officer,18337
030157,114 PCT,Wanzer,Dwight,Police Officer,27327
030160,114 PCT,White,Anthony,Police Officer,05631
030161,114 PCT,Wild,Shane,Police Officer,13526
030162,114 PCT,Williams,Robert,Police Officer,11250
030163,114 PCT,Wisniewski,Brian,Police Officer,23016
030164,114 PCT,Witcoski,Christophe,Sergeant,04425
030166,114 PCT,Wrede,Dirk,Police Officer,03653
030168,114 PCT,Wright,Curtis,Police Officer,04439
030170,114 PCT,Younker,Keith,Police Officer,23836
030171,114 PCT,Yu,Melody,Police Officer,18888
030174,114 PCT,Zandani,Dean,Police Officer,04262
030180,115 DET,Arenella,Timothy,Lieutenant,00000
030182,115 DET,Bermudez,Richard,Sergeant,01559
030183,115 DET,Blasi,Robert,Sergeant,01128
030184,115 DET,Bovino,Frank,Detective,00432
030186,115 DET,Castillo,Daniel,Detective,05938
030188,115 DET,Corey,Daniel,Detective,06695
030190,115 DET,Deegan,Eric,Sergeant,00825
030191,115 DET,Demetriou,Evangelos,Detective,00967
030193,115 DET,Doyle,Glen,Detective,00833
030195,115 DET,Falciano,Michael,Detective,01091
030197,115 DET,Fischer,Michael,Detective,02543
030199,115 DET,Fraher,Matthew,Detective,00254
030201,115 DET,Gianni,Joseph,Detective,07663
030202,115 DET,Hendriks,Erik,Detective,05644
030203,115 DET,Iaccino,Louis,Detective,07285
030204,115 DET,Jacobson,Leroy,Detective,03712
030205,115 DET,Johnson,Anthony,Detective,02121
030207,115 DET,Keough,Edward,Lieutenant,00000
030208,115 DET,Knapp,Robert,Detective,07508
030209,115 DET,Koschmerl,James,Lieutenant,00000
030210,115 DET,Laurendi,Robert,Detective,02021
030211,115 DET,Linden,Lee,Detective,01819
030212,115 DET,Macpherson,Alan,Detective,02269
030215,115 DET,Mcentee,Michael,Detective,01374
030219,115 DET,Odriscoll,Edward,Detective,03614
030221,115 DET,Pascal,Anthony,Detective,06785
030223,115 DET,Redmond,David,Detective,05739
030224,115 DET,Rhymer,Reuel,Detective,04925
030225,115 DET,Rodriguez,Migdalia,Detective,01787
030226,115 DET,Sackman,Michael,Detective,03077
030227,115 DET,Salas,Hector,Detective,07280
030228,115 DET,Santiago,Irma,Detective,03026
030230,115 DET,Sheehan,Michael,Lieutenant,00000
030231,115 DET,Smith,Brian,Detective,01176
030233,115 DET,Sullivan,Cornelius,Detective,06516
030234,115 DET,Sulz,Thomas,Sergeant,04094
030235,115 DET,Tozzi,Michael,Detective,06360
030236,115 DET,Trance,Michael,Detective,00994
030237,115 DET,Walker,Nicholas,Detective,05926
030238,115 DET,Weingartner,Erik,Detective,04328
030239,115 DET,White,Christophe,Lieutenant,00000
030240,115 DET,Wilkerson,William,Detective,02767
030241,115 PCT,Abrahall,Alex,Police Officer,23146
030242,115 PCT,Abramowski,Christophe,Police Officer,18783
030244,115 PCT,Adams,Michael,Police Officer,10570
030245,115 PCT,Afgan,Sher,Police Officer,17741
030249,115 PCT,Anglisano,Frank,Police Officer,05544
030251,115 PCT,Appel,Anthea,Police Officer,04785
030253,115 PCT,Arias,Eduardo,Police Officer,13526
030257,115 PCT,Austin,Samuel,Police Officer,17936
030260,115 PCT,Barbour,Keith,Police Officer,07453
030261,115 PCT,Barrett,Patrick,Police Officer,30595
030262,115 PCT,Baumann,Matthew,Police Officer,19999
030264,115 PCT,Benedict,Michael,Police Officer,18719
030266,115 PCT,Berge,William,Police Officer,06901
030268,115 PCT,Bianco,Tara,Police Officer,09039
030269,115 PCT,Blando,Angelo,Police Officer,17396
030270,115 PCT,Boadnaraine,Shawn,Police Officer,12261
030271,115 PCT,Boerckel,Blake,Police Officer,17134
030272,115 PCT,Boesch,Cameron,Police Officer,25265
030274,115 PCT,Bonenfant,Michael,Police Officer,03306
030276,115 PCT,Brinkmann,Keith,Lieutenant,00000
030279,115 PCT,Bryson,Steven,Police Officer,25160
030287,115 PCT,Camera,Matthew,Police Officer,07328
030289,115 PCT,Campbell,Karen,Police Officer,07189
030291,115 PCT,Capo,Benjamin,Police Officer,17792
030292,115 PCT,Carbo,Salvatore,Police Officer,10395
030293,115 PCT,Carrasco,Leonardo,Police Officer,14892
030294,115 PCT,Carrion,Dennis,Police Officer,11068
030295,115 PCT,Caruso,Sean,Police Officer,29249
030301,115 PCT,Charbrut,Michael,Police Officer,30337
030303,115 PCT,Christensen,John,Police Officer,25625
030304,115 PCT,Clancy,Todd,Police Officer,07658
030306,115 PCT,Colladotorres,Raphael,Police Officer,00365
030307,115 PCT,Collins,Matthew,Police Officer,25972
030308,115 PCT,Conk,James,Police Officer,07625
030309,115 PCT,Cordero,Lisa,Police Officer,23387
030311,115 PCT,Corso,Frank,Police Officer,13596
030316,115 PCT,Crozier,Robert,Sergeant,02042
030317,115 PCT,Curley,Brendan,Police Officer,00459
030318,115 PCT,Curtin,Janis,Police Officer,04546
030319,115 PCT,Damato,Anthony,Police Officer,05744
030320,115 PCT,Davis,Brianna,Police Officer,07083
030322,115 PCT,Dawson,Earl,Police Officer,15759
030326,115 PCT,Devine,Edward,Police Officer,16221
030327,115 PCT,Diliberto,Francis,Police Officer,30305
030328,115 PCT,Doktor,Virginia,Police Officer,20748
030331,115 PCT,Donohue,Thomas,Police Officer,22647
030332,115 PCT,Dorn,Brian,Police Officer,21332
030336,115 PCT,Ellis,Matthew,Police Officer,13873
030338,115 PCT,Esposito,Michael,Police Officer,01891
030339,115 PCT,Falzone,Michael,Police Officer,05783
030340,115 PCT,Faraday,Albert,Police Officer,27556
030342,115 PCT,Fenig,Adam,Police Officer,22405
030343,115 PCT,Ferenczy,Jessica,Police Officer,24468
030344,115 PCT,Ferrante,Kristen,Police Officer,14479
030347,115 PCT,Fiorello,Nicholas,Police Officer,05458
030348,115 PCT,Fitzpatrick,Shawn,Police Officer,00466
030352,115 PCT,Forte,Jonathan,Police Officer,07756
030355,115 PCT,Franklin,Raymond,Police Officer,01240
030356,115 PCT,Fredriksen,Peter,Police Officer,21797
030357,115 PCT,Fricke,Robert,Sergeant,00977
030360,115 PCT,Galanos,Glenn,Police Officer,12309
030361,115 PCT,Gallagher,John,Detective,06995
030362,115 PCT,Gamarra,Franklin,Police Officer,07926
030363,115 PCT,Garcia,Jason,Police Officer,02288
030366,115 PCT,Girdusky,James,Police Officer,05845
030367,115 PCT,Gismondi,Guy,Police Officer,17748
030369,115 PCT,Gitto,Elaine,Sergeant,00792
030370,115 PCT,Glennon,Brian,Police Officer,06198
030375,115 PCT,Harp,Adrienne,Sergeant,00369
030377,115 PCT,Harvey,Newton,Lieutenant,00000
030383,115 PCT,Hoovert,Kerri,Police Officer,01944
030384,115 PCT,Hores,Eric,Sergeant,00735
030387,115 PCT,Hughes,Andrea,Police Officer,01446
030388,115 PCT,Hung,Christina,Police Officer,06200
030390,115 PCT,Jackson,Eugene,Police Officer,00588
030391,115 PCT,Jalil,Alesun,Police Officer,24168
030392,115 PCT,Jamison,Christophe,Deputy Inspector,00000
030393,115 PCT,Jinks,Robert,Police Officer,09174
030395,115 PCT,Johnson,Cheryl,Police Officer,28311
030400,115 PCT,Karman,Christophe,Police Officer,01736
030403,115 PCT,Kessler,Kevin,Police Officer,19248
030404,115 PCT,Kilpatrick,John,Police Officer,11734
030405,115 PCT,Kim,Song,Police Officer,28006
030412,115 PCT,Lauria,David,Police Officer,13449
030413,115 PCT,Lavelle,John,Inspector,00000
030420,115 PCT,Leone,Robert,Police Officer,09612
030421,115 PCT,Linehan,Martin,Police Officer,19966
030423,115 PCT,Locke,Liesl,Police Officer,09332
030424,115 PCT,Lomonaco,Anthony,Police Officer,31007
030425,115 PCT,Londoiro,Anthony,Police Officer,18925
030431,115 PCT,Lusenskas,Daniel,Police Officer,08751
030432,115 PCT,Mackenzie,Andrew,Police Officer,01465
030433,115 PCT,Majewicz,Eric,Police Officer,26490
030435,115 PCT,Marra,James,Police Officer,15338
030436,115 PCT,Marshall,Ricky,Lieutenant,00000
030437,115 PCT,Marte,Nelson,Police Officer,06597
030440,115 PCT,Martone,Brian,Police Officer,05644
030441,115 PCT,Marulis,Matthew,Police Officer,13215
030443,115 PCT,Mcbride,Shannon,Police Officer,28723
030445,115 PCT,Mccabe,Matthew,Police Officer,26553
030446,115 PCT,Mccloud,Darrell,Lieutenant,00000
030447,115 PCT,Mcconville,Brian,Police Officer,14771
030448,115 PCT,Mccosker,David,Police Officer,31172
030449,115 PCT,Mcdermott,Patrick,Police Officer,08740
030451,115 PCT,Mceneaney,Denis,Police Officer,11588
030452,115 PCT,Mcfadzen,Bruce,Police Officer,27104
030453,115 PCT,Mcgrath,Debra,Police Officer,31888
030454,115 PCT,Mcmanaman,Paul,Police Officer,26205
030457,115 PCT,Messina,Stephen,Police Officer,07398
030458,115 PCT,Miceli,Dena,Police Officer,02592
030460,115 PCT,Milano,Philip,Detective,07045
030462,115 PCT,Miller,Daniel,Police Officer,13444
030467,115 PCT,Monette,Bryan,Police Officer,18236
030468,115 PCT,Mongno,Michael,Police Officer,11883
030470,115 PCT,Moore,John,Police Officer,13561
030472,115 PCT,Moreno,Andrew,Detective,06766
030473,115 PCT,Morrison,Eslyn,Police Officer,14747
030475,115 PCT,Mosback,Richard,Police Officer,02955
030483,115 PCT,Norman,Jeffrey,Police Officer,05046
030485,115 PCT,Oberg,Michael,Police Officer,09028
030486,115 PCT,Obrien,James,Sergeant,05465
030487,115 PCT,Obrien,John,Lieutenant,00000
030488,115 PCT,Ocasio,Patricia,Police Officer,25774
030490,115 PCT,Okeefe,Sean,Police Officer,27841
030494,115 PCT,Oneill,Brian,Police Officer,16952
030496,115 PCT,Orlando,David,Police Officer,29150
030497,115 PCT,Ortiz,Edgardo,Police Officer,28405
030498,115 PCT,Ortiz,Michael,Police Officer,17236
030499,115 PCT,Padilla,Nolan,Sergeant,04322
030501,115 PCT,Paverman,Robert,Police Officer,22228
030502,115 PCT,Pavese,Peter,Police Officer,17112
030507,115 PCT,Plahs,Christophe,Police Officer,22616
030508,115 PCT,Podmore,Alfred,Police Officer,24195
030509,115 PCT,Pohmer,Reade,Police Officer,00479
030510,115 PCT,Pomerance,Lisa,Sergeant,03760
030513,115 PCT,Pugliese,Debra,Police Officer,10802
030515,115 PCT,Quinlan,Jeremiah,Police Officer,00268
030516,115 PCT,Raddock,Gregory,Police Officer,29690
030517,115 PCT,Rafferty,George,Lieutenant,00000
030522,115 PCT,Reid,Kenyair,Police Officer,09156
030525,115 PCT,Rice,Thomas,Police Officer,02326
030527,115 PCT,Rivera,James,Police Officer,19017
030531,115 PCT,Rodriguez,Mauricio,Police Officer,04388
030532,115 PCT,Rojas,Alfonso,Police Officer,07610
030533,115 PCT,Rollo,Michael,Police Officer,28004
030534,115 PCT,Roman,Abisai,Police Officer,28949
030536,115 PCT,Roman,Mariano,Police Officer,21193
030538,115 PCT,Rosado,Debbie,Police Officer,01687
030541,115 PCT,Rosenberg,Amanda,Police Officer,16836
030542,115 PCT,Roske,Kevin,Sergeant,01863
030543,115 PCT,Ruiz,Lary,Police Officer,27491
030548,115 PCT,Salazer,Stephen,Police Officer,24776
030550,115 PCT,Santeramo,Frank,Police Officer,17157
030553,115 PCT,Scala,Joseph,Police Officer,23568
030555,115 PCT,Schaefer,Edward,Police Officer,26050
030556,115 PCT,Schindler,Matthew,Police Officer,16580
030557,115 PCT,Schmidt,Gregory,Police Officer,30860
030558,115 PCT,Schmitt,Edward,Police Officer,20464
030559,115 PCT,Sellars,Gary,Police Officer,11905
030560,115 PCT,Seus,John,Police Officer,23109
030563,115 PCT,Shea,John,Police Officer,16589
030564,115 PCT,Shick,Michael,Police Officer,30605
030570,115 PCT,Smith,Lance,Police Officer,24496
030571,115 PCT,Smith,Matthew,Police Officer,09407
030573,115 PCT,Spiteri,Daniel,Police Officer,05756
030578,115 PCT,Sukhai,Anthony,Police Officer,03395
030579,115 PCT,Sullivan,James,Sergeant,01571
030580,115 PCT,Tatar,Thomas,Police Officer,24495
030581,115 PCT,Terry,Jeffrey,Police Officer,27662
030582,115 PCT,Tese,Jack,Police Officer,13591
030583,115 PCT,Tierney,Timothy,Sergeant,03586
030586,115 PCT,Tobar,Miguel,Detective,07610
030588,115 PCT,Tompkins,Patrick,Police Officer,07365
030589,115 PCT,Torres,Jose,Police Officer,17724
030591,115 PCT,Tortorici,Leonardo,Police Officer,08098
030594,115 PCT,Trotti,Michael,Police Officer,13009
030599,115 PCT,Vega,Carlos,Sergeant,02832
030600,115 PCT,Velte,Michael,Police Officer,01595
030602,115 PCT,Viruet,Glen,Police Officer,28297
030603,115 PCT,Viviano,Matthew,Police Officer,09543
030604,115 PCT,Vroom,Charles,Police Officer,24547
030605,115 PCT,Vultaggio,Lorraine,Police Officer,26668
030607,115 PCT,Warren,Karen,Police Officer,01447
030608,115 PCT,Waxman,Adam,Police Officer,28833
030610,115 PCT,West,Colleen,Police Officer,22827
030611,115 PCT,Whitten,Peter,Police Officer,28645
030612,115 PCT,Wick,Thomas,Police Officer,17481
030613,115 PCT,Wiemann,Joseph,Police Officer,13118
030614,115 PCT,Williams,Karen,Police Officer,14003
030615,115 PCT,Willis,Michael,Lieutenant,00000
030617,115 PCT,Witman,Maryann,Police Officer,16536
030618,115 PCT,Wocel,Justin,Police Officer,16435
030622,115 PCT,Xenakis,John,Police Officer,17056
030625,115 PCT,Young,Andrew,Police Officer,08776
030626,115 PCT,Zacarese,Lawrence,Sergeant,04217
030628,115 PCT,Zisel,Christian,Police Officer,21353
030633,120 DET,Bronstein,Tabatha,Detective,01546
030639,120 DET,Clark,Richard,Detective,04188
030644,120 DET,Dettmann,Richard,Detective,05095
030645,120 DET,Dolan,Audrey,Detective,04786
030647,120 DET,Dzielski,Michael,Sergeant,01377
030649,120 DET,Garrity,John,Sergeant,02787
030651,120 DET,Grey,Timothy,Detective,00475
030652,120 DET,Haber,Mark,Detective,01110
030655,120 DET,Juarbe,Linda,Detective,03723
030656,120 DET,Kennedy,Brian,Sergeant,03484
030660,120 DET,Massa,James,Detective,03474
030661,120 DET,Mattei,Stephen,Detective,04090
030662,120 DET,Mcloughlin,John,Detective,03991
030663,120 DET,Mcmahon,Jacqueline,Detective,03220
030664,120 DET,Mcnally,John,Detective,07330
030667,120 DET,Psathas,Aristotle,Detective,07566
030669,120 DET,Rizzo,Thomas,Detective,02260
